comment_id,post_id,comment_text,published_at,like_count,reply_count,author_id,author_name,title_youtube,source_query,crawled_at
UgwdQRHLETzlqihBrXp4AaABAg,rATtPCVsDtk,"If anyone happens to come across this message, I just want you to know: no matter where you are in the world, I&#39;m wishing you a beautiful day and a life full of happiness, peace, and fulfilled dreams. You are incredible, and you are enough. I believe in you, always! 💖✨💖✨💖",2025-01-06T11:07:15Z,6,0,UCnrmyBqh0jAorzLEef9ys-g,@ChillVibes8822,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzYQ87IjXOOhkUT-Vl4AaABAg,rATtPCVsDtk,They&#39;re just something else. Both Billie and Finneas are truly a one of a kind duo &lt;3,2024-12-19T23:31:41Z,64,0,UCBDQ-UY0hdCcST_qECuCH1w,@eyomb7797,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgwE8iPDJGNO2OhWJ-p4AaABAg,rATtPCVsDtk,"omg those vocals by Finneas at <a href=""https://www.youtube.com/watch?v=rATtPCVsDtk&amp;t=175"">2:55</a> -- he sounds like an angel.",2024-12-19T17:16:02Z,59,0,UCBKC6YhMYZMWVkWEmpHp1nA,@sinconok,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgwHQODTi9IuUkO-_yZ4AaABAg,rATtPCVsDtk,This song reminds me of my father who passed away this year..he wanted me to be the greatest..and I&#39;m happy for all that he taught me. Such a beautiful song..,2024-12-19T17:06:26Z,12,0,UCD4ql0Kks-XGsqzllkGDs4g,@teostan1302,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzSN9ZQ_ylw0U4wzXp4AaABAg,rATtPCVsDtk,"Hello Billie, <br><br>you sang Silent Night on December 20th and there is an audio clip of it on YouTube.<br><br>Your song Silent Night helps us to have peace and hope again. <br><br>Because our Country is in Mourning. On December 20th there was an attack on a Christmas market that injured 205 people, of which 5 people died, including a nine-year-old child. <br><br>Your song helps us. <br>We wish you a Merry Christmas. <br><br>Greetings from Germany.",2024-12-22T09:36:08Z,20,0,UCXmJ4qsJfvsRHjOsl_ciJWw,@RonRyan83,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugzxmsekjt0mblM6K_Z4AaABAg,rATtPCVsDtk,you deserved that grammy.,2025-02-03T23:13:47Z,7,0,UCU0Jsx0gv1KXUyInl4Ba7SQ,@ninjalukeee,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugwq69q3VbwvTzlF7lF4AaABAg,rATtPCVsDtk,The Brotherhood 😢,2024-12-19T17:18:06Z,20,0,UCstSVI3eIvnYJYWH9uYZRKg,@lhkayagenitic22,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxuNwzJUmPzUTHO5Dp4AaABAg,rATtPCVsDtk,Everytime someone like this comment I&#39;ll check it over again,2024-12-19T18:30:45Z,4,0,UC8NREps-eFyOMuEeqQpr-Mw,@soreichankm9092,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugzo9Bcsj8UmVPyX0p94AaABAg,rATtPCVsDtk,WHAT THE HELL. THE VOCALS ARE INSANE!!!,2025-11-01T13:28:06Z,12,0,UCDG-IHcTgQrFDS7thd5zh6w,@miyette2361,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzGJ5VX3xVJsie-AGx4AaABAg,rATtPCVsDtk,ATTENTION ALL BILLIE EILISH<br>FANS<br>We will be streaming Hit Me Hard &amp; Soft nonstop to make up for Billies&#39;s underserved loss. The Goal is to make Billie the #1 MOST streamed artist in SPOTIFY. The deadline is 3/1/2025.<br>Please copy and paste this in every video that you see and I hope we have our results by the end of the month.<br>SPREAD THE MESSAGE.,2025-02-05T11:53:15Z,5,0,UCTuWKUhXPiIKPzhL00HGyNg,@Itsiris_q,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzxOPvPZuq23T512IJ4AaABAg,rATtPCVsDtk,"Anyone to 2025 ,?",2025-01-12T14:30:32Z,5,0,UCQPlaoD6SxeiRRAJX01kLAQ,@imlily00,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgygzvnqlnoI2VwFcA14AaABAg,rATtPCVsDtk,"Doesn&#39;t matter how many times i hear this song, i get chills every single time. I LOVE THIS SO MUCH",2024-12-19T17:44:32Z,49,0,UCTohcCDK0f_5YsvF_oAEvdQ,@ashh-p5r,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugw9YvFWLVzvCkPY4Vl4AaABAg,rATtPCVsDtk,너무 좋다… 빌리 특유의 쓸쓸한 느낌이 어쿠스틱으로 더 강해지는 듯,2024-12-20T02:28:38Z,21,0,UCMBOV4HLjBHQA22db35yeFw,@noseholekibi,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxM0XJ387SaVcPmUr94AaABAg,rATtPCVsDtk,"‏‪<a href=""https://www.youtube.com/watch?v=rATtPCVsDtk&amp;t=66"">1:06</a>‬‏ She speaks what&#39;s inside her",2025-01-14T06:03:48Z,21,1,UCnTorIGkZoL4VQ4SRBXt8KA,@soso_ump,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxmWK5Dy18PX80J1gd4AaABAg,rATtPCVsDtk,Thanks for 34 subscriber youtube team,2025-01-14T22:58:20Z,1,0,UCPw070cuMPTyEuZIj6H6HEw,@ACPPRADYUMAN123,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgwfX10Wwgwk435A1vN4AaABAg,rATtPCVsDtk,you will win grammy billie for the album of the year,2025-02-03T06:03:49Z,26,4,UCUmv-ur8bXl-EdEL5qsK4YA,@ImNotLyingItIsTheTruth,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugx8ug6UV4nOScs99wh4AaABAg,rATtPCVsDtk,The greatest is really the GREATEST in the album,2024-12-19T17:07:06Z,8,0,UC59h_zSna3k_SMKrmYPf6Fw,@wateenx1336,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugy2V6XL1vdbhEBaJkJ4AaABAg,rATtPCVsDtk,"<a href=""https://www.youtube.com/watch?v=rATtPCVsDtk&amp;t=235"">3:55</a> she shifted us to a different parallel universe up &#39;till the bridge part 🌌✨",2024-12-19T17:12:35Z,13,0,UCf-jj3owMcrve_hIMZy4v3g,@vinzerazelsuarez8089,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxgjBh-H7cqLkMcOG14AaABAg,rATtPCVsDtk,BILLIE WAS CRYING AND SO WAS I SHE GOT ROBBED SHE PUT EVERYTHING IB THE ALBUM SPECIALLY HER HEART STILL AN AVERAGE ALBUM WON,2025-02-05T11:57:53Z,19,0,UCby3ghIIOPW2d_GpcWR9t_g,@Shivam1908-e8m,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzeSRl3amCk9O15sMx4AaABAg,rATtPCVsDtk,Hi billie if your reading this you met my dog well hes not my dog anymore bc i put him up for adoption but his name is little brother and you met him a few months ago thanks for bring joy to his life by meeting him and hanging out with him for a while your the best ❤,2025-01-01T20:40:12Z,2,0,UC5Qf8jf5hflJ_g2u_KDUUCw,@craigthompson4102,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugz8XhqtpUYyJzvcTDx4AaABAg,rATtPCVsDtk,When she put down the microphone to sing the end I literally started crying,2024-12-22T07:09:53Z,21,0,UCzYptF3uEZEoRRpv1X22pcw,@Izzybellasp,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugyr4t56tSd_78tct_J4AaABAg,rATtPCVsDtk,Every time someone likes my comment I&#39;ll watch it again,2024-12-20T02:39:39Z,5,0,UCMfz14OsL-yEjoINnipPhbA,@thew1ldflower,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugzp9dh8NZXL3nQGpbZ4AaABAg,rATtPCVsDtk,one of the greatest voices of our time,2024-12-20T03:33:37Z,37,0,UC-sXwXpWpy6946sSFxoJQUw,@piggywiggy4990,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgwgTWjwJ18fh17myqp4AaABAg,rATtPCVsDtk,I swear she is the only artist who can understand our feelings,2024-12-19T17:04:11Z,16,0,UCwtf6L_ehxFaLBhUGTEh6uw,@Chearosei,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgyHiaGNBiM9pZsE_ht4AaABAg,rATtPCVsDtk,Who is watching from Sri Lanka 🇱🇰 ❤️,2025-01-04T14:10:08Z,1,0,UCKWSM7O6WPa49Ex5nbA6Jbg,@Musicline-b4o,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgyY6UA37Cz7IubZ-HR4AaABAg,rATtPCVsDtk,"I can&#39;t accept the fact that I&#39;ve known billie for years, but I&#39;ve become a fan in 2025...",2025-01-05T20:30:28Z,2,0,UCxPZlDh6E_9k5k8jgyAOA4A,@sarraah_.0,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzE_Df73xLF-D3j6nV4AaABAg,rATtPCVsDtk,HER VOICE IS HEAVEN🤌🤌💗,2024-12-19T17:02:51Z,35,2,UCaLMhK6nEajb1rUXaJYSWvw,@neha.rukiyaaa,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugz7oWmWv934ohmPDhd4AaABAg,rATtPCVsDtk,"Bro her voice is actually insane. It&#39;s like it&#39;s pulling you in. And the live one sounds literally the same as the studio version if not better, its really crazy. She legit doesn&#39;t need autotune.",2024-12-19T17:06:19Z,12,0,UCuVbWoO4E0ZhhWEUGfYIM-Q,@Orangecat271,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxjmnsXeyPU01p2DMF4AaABAg,rATtPCVsDtk,"I love the way she always introduces her songs, like we don&#39;t know it 😂",2024-12-19T17:24:34Z,422,3,UCCf1o5MClrjG3jH9LY0Xr_A,@ALIENSUPERSTAR-w4g,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxaXIuWdq002CUE18V4AaABAg,rATtPCVsDtk,She worked so hard to reach where she is now and Im so proud of her🎉❤,2024-12-19T17:53:10Z,26,0,UCWRX8dz_bearv886YC5gzJw,@pbms-dst,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugz9-J2c7uBG84MnSa54AaABAg,rATtPCVsDtk,if i had your voice i don’t think id ever shut up,2025-02-06T01:45:21Z,2,0,UCUO0OkbaVlwmsky62OJl-FA,@adxrbsnxdii,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgwyN5ZxfQdREy3c_bR4AaABAg,rATtPCVsDtk,The one who likes this comment is a real Billie fan!!,2025-02-05T10:45:44Z,1,0,UCX5t3_CfVBCLZeAECiYjTSQ,@Nandoo-w6p,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgyfYxBShi4q_wCkVL54AaABAg,rATtPCVsDtk,Billie deserved the Grammys,2025-02-04T06:43:48Z,4,0,UCAKjczDknHtaKc00ppCMjeQ,@Frankie254,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzWkNg7tJXjP_hNfhF4AaABAg,rATtPCVsDtk,"<a href=""https://www.youtube.com/watch?v=rATtPCVsDtk&amp;t=282"">4:42</a>  her voice 🥹",2024-12-19T21:32:57Z,10,0,UCrmPBRqBhddxJvkNsbZ4HdQ,@Taurus_moon9,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzbLg2Op1MPlnwZyIZ4AaABAg,rATtPCVsDtk,"Guys, wish me luck and pray for me please, I have entrance exams coming up soon (January 25 and February 1)😭😭🙏🏻",2025-01-17T17:53:59Z,5,1,UC3fCnYAFkIxtRKcJrrPHTOg,@Annieme10-m7p,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgysoVADsDQDwFg4qTl4AaABAg,rATtPCVsDtk,😩,2025-01-10T02:13:22Z,1,0,UC5WedZoSlDqB5EvSTP3n6lQ,@younesyet,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgwLGdCTAXFOog3zhUJ4AaABAg,rATtPCVsDtk,The people that are sitting infront of them are lucky af,2025-01-03T08:01:17Z,1,0,UCxQojkZuryxInqFKYCsKA5A,@Rory744,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxX-emqEIB3yM6qAkp4AaABAg,rATtPCVsDtk,"That&#39;s my favorite song from the album, THE GREATEST is the voices of my soul 🫠🫠🔥.",2024-12-19T17:48:07Z,20,0,UCQFZeWyrraqXIUaZX03KAgA,@lejun1017,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugyu8xYJyD3447G1hG94AaABAg,rATtPCVsDtk,Her voice is so incredible &lt;3,2024-12-19T17:21:21Z,26,0,UC-3LNkre4E2zYlGj63-nDUw,@24hourso.blueee,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgwEKZ7ZNZQ0wf7bmkh4AaABAg,rATtPCVsDtk,"<a href=""https://www.youtube.com/watch?v=rATtPCVsDtk&amp;t=263"">4:23</a> ❤️‍🩹LOVE IT",2025-02-06T18:45:20Z,7,0,UCO3A8yhwAk2gDlQVZx7P_LQ,@Polly-pkk,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgwYjPy5MZcNzqFHnEJ4AaABAg,rATtPCVsDtk,23/12/2024❤❤❤,2024-12-23T13:43:04Z,0,0,UCrEdop8rxSRWWwfSK_KS5SA,@applecup2297,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgwkVolgc0rYU03bcvJ4AaABAg,rATtPCVsDtk,u deserves all those grammys. my baby im so sorry,2025-02-03T17:44:32Z,4,0,UC6nqLYuCcA6yiuU9_Diiiwg,@clairelucilleb,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugz2UwqwhkXr1YqY8Ax4AaABAg,rATtPCVsDtk,I wish I was there,2024-12-19T17:24:17Z,9,0,UC0HYADthLEdgeS4w7RGKj_w,@Expanox-v2c,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgwFplaprPCksm-Si694AaABAg,rATtPCVsDtk,"That&#39;s the best Billie Eilish I&#39;ve ever heard. The music wasn&#39;t drowning out her beautiful voice, I could actually hear and understand the lyrics for a change.",2024-12-22T10:29:21Z,20,0,UCBXayr1DLjRfHPt_ioVDQHQ,@sleepingbear9125,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzmQIOZKg0X1lpXxDd4AaABAg,rATtPCVsDtk,Is it just me or would a Joji and Billie collab be sick,2025-01-26T06:38:23Z,2,0,UCS9q3awWzO9bQ8stWVZkaYw,@Crimcatterpillar,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxEVUK8OnQHjKG-Qjl4AaABAg,rATtPCVsDtk,ALWAYS HIT ME HARD AND SOFT😢😢😢. i cried when i found out beyonce took it from you,2025-02-03T06:16:46Z,5,0,UCVH5ZoG-ldNcP2pMi1msH3Q,@Trammm008,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgwBysijxDt5V3Mziit4AaABAg,rATtPCVsDtk,"Fact: Billie Eilish vocals isn&#39;t a joke y&#39;all. Her vocals is so always angelic, beautifully, breathtaking, good, healing, lovely, mesmerizing, perfect, soft, soothing, touching and outta this world.",2024-12-19T17:04:59Z,1051,22,UCuGKo16zHbaI1NUJuU77ROg,@miss_angel32,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxR_AgmsEM2fuYgiFB4AaABAg,rATtPCVsDtk,You truly INSPIRE my music. One day we will do a feature it’s my biggest dream &lt;3,2024-12-19T17:23:25Z,13,1,UCFewK7KzWvQ6rZWTpWiFF8Q,@nstl,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgypYkLaG_-eYcqN7tJ4AaABAg,rATtPCVsDtk,She has a voice that I never tire of hearing.,2024-12-20T02:02:06Z,15,0,UC3mCGcnu5rBLjB50nMFog0A,@mjgervais7112,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxWyRAlCn2bT2Ldsf54AaABAg,rATtPCVsDtk,♥️♥️♥️♥️♥️♥️♥️♥️♥️,2024-12-23T09:37:52Z,2,0,UCxRsKqo7mCkp77zW65bPY0g,@naaarrrraaa,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxePMukBDV0uW3OrHJ4AaABAg,rATtPCVsDtk,Her relationship ship with her brother is so wholesome🤍🤍,2024-12-19T17:02:55Z,12,0,UC9fK3neQSiNomFtprFDvfAw,@Puppet_productions_hb,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzrQEJfRwdBAHof27B4AaABAg,rATtPCVsDtk,This song made m realise my worth made. Mme feel  powerful again it just says alll the things I didn&#39;t have the courage to say I&#39;m now free from my ex&#39;s narcissistic grip after 12yrs he really did take a piece of me he broke my spirit 💔 my lust for life and nearly took. My sanity now I&#39;m FREE AND SLOWLY FINDING MYSELF AGAIN,2025-04-25T11:45:17Z,6,0,UCqA4TwgK_gpSlXFNicOwF1Q,@amandaridler3222,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgyFJdNCBHwHfxExK9d4AaABAg,rATtPCVsDtk,Her vocals in this video are insane. The greatest.,2025-02-22T17:06:24Z,6,0,UCjZnbjlpn3gNPhSntM4bi0Q,@anoopsingh0507,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugyk7H4SLYBCZNHciLZ4AaABAg,rATtPCVsDtk,U should&#39;ve won the album of the year,2025-02-03T16:42:32Z,2,0,UCe3nOIn-DqIpaxWexex9FjQ,@meowrim,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzdF9Wmy7v8IkskwJ94AaABAg,rATtPCVsDtk,"<a href=""https://www.youtube.com/watch?v=rATtPCVsDtk&amp;t=35"">00:35</a>",2025-04-21T21:48:13Z,1,0,UC6B6wuYCdr1-Vicch8o9cVA,@barmv19taylor94,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugy5-ojp3HuCT8iBAEN4AaABAg,rATtPCVsDtk,i swear every new performance i see is better than the last and idk how she does it!,2024-12-19T17:49:30Z,17,0,UCMLq8txR-jF8vWJ2BTkuH8Q,@caitlincathleen.ann26,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgyKlmAIADjMZe3kQ8V4AaABAg,rATtPCVsDtk,I LOVE YOUU BILLIE 💓✨💞😭,2024-12-19T17:05:28Z,21,0,UC2j0t1lpuFV7A8CrXoL-bZQ,@Nezu.0-0,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgysJR0Edup3pbGD8aR4AaABAg,rATtPCVsDtk,"@BillieEilish <br>You should have won a Grammy. You should have won MORE than one!! When I saw you on TV with tears in your eyes, I was wishing I was there to hug you! They are rigged. 😢 You are amazingggg!💯❤✌️😘😘",2025-02-05T16:12:54Z,7,0,UC0uS8Rp011heKQO0-84GEqA,@medicatedmama,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzV3_PkTTcMjF9ghsd4AaABAg,rATtPCVsDtk,Those who give Billie Hate in the comments<br>Can you sing like her? No<br>Does your voice sound nice? No<br>Are you successful and rich? No<br>Have you ever won a Grammy? No<br>That&#39;s enough to get up and do something for your lost life and get a job instead of hating on her.,2025-07-30T13:02:45Z,1,0,UCbmmplxLX5i91dAhfVnIBrA,@noiri_ni,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugyv69GhLtjZ3VgNWKd4AaABAg,rATtPCVsDtk,"You are the GREATEST, Billie.",2025-07-09T07:35:25Z,1,0,UC9vYkkpeAJax0_h28jLMpkQ,@vanshikagupta.5,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzQXiGo7DQeymrOJLt4AaABAg,rATtPCVsDtk,"I am obsessed with how FINNEAS cuts up Billie’s voice. Low, high, complimentary. All the while looking like Snuffkin? ¡Come on!",2025-11-29T04:17:42Z,5,0,UC0esnrpWOxRO13RmX28I4Cg,@cityseabird,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxZAwdIsaNn_ScooPh4AaABAg,rATtPCVsDtk,BILLIEEE YOU DESERVED THE GRAMMY YOU LITERALLY DID THE BEST ALBUM IN HISTORY AND YOU NEED TO KNOW THAT EVERYONE LOVES YOU AND THAT HMHAS IS A MASTERPIECEEE,2025-02-05T22:41:29Z,13,0,UCjS2g2AUA4btTYfoZwQvVtQ,@Idk18112,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgyP_efhHrnd8axa5-94AaABAg,rATtPCVsDtk,"not only this song is THE GREATEST, HERSELF IS THE GREATEST TOO!",2024-12-19T17:41:05Z,9,0,UCHe5ZBe-1GSAD7Vjo45I6ow,@4echoclover,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgyznCJk4R90BOPqwdF4AaABAg,rATtPCVsDtk,❤️🇺🇸,2024-12-21T23:47:07Z,0,0,UCAN3b63xjHQiXaZW-Ytljlw,@Worldfamosos,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgxtMftlj44Ngn29Gi54AaABAg,rATtPCVsDtk,🎉🎉😇🖤🕳️🥀🌚🌝🤍🔥🔥🎉2030🇲🇦🙊🙉🙈🖐🏻🙂,2025-01-12T03:55:13Z,2,0,UCbp20Zw7DFp40WKRgRIbnkQ,@HjhhuThhu,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgyVO07lSWLyncBRYut4AaABAg,rATtPCVsDtk,"2026, I always come back here to see this, especially the ending where she sings without a microphone. Simply phenomenal. The vocal control and the voice itself, absolutely unique.",2026-03-10T02:37:47Z,2,0,UCOoK1CubF4ZhDYAlsf3-rCw,@violetvanillz,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
Ugx-Cmz0FY-5517i6OR4AaABAg,rATtPCVsDtk,The Greatest always gives me goosebumps,2024-12-19T18:40:51Z,7,0,UCzO3B7l_lzYVHVw7qxtrrdQ,@LauraCamile-k5y,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzdTkFNkwCCHNandhZ4AaABAg,rATtPCVsDtk,Billie eilish remember x😭,2025-01-03T14:07:39Z,4,0,UCt2WIz-HW9SQQvV1szqEc4Q,@exleyscott4468,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgyotCunNHwQzYD4PBF4AaABAg,rATtPCVsDtk,✨.,2025-02-07T08:25:38Z,1,0,UCoupCftsfjcQKL99mGBes3g,@YA_EG,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzlZdUXPYMH8VeoIxp4AaABAg,rATtPCVsDtk,Billie’s live performances are even better than the studio songs. It’s amazing how she makes the performance better and better every time she sings a song. ❤ GO BILLY!!🎉😊,2024-12-28T04:20:03Z,13,0,UCnv1YHcHynWEzoo7yHhetwA,@M.ichaelC.harlie.CO6,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzwA3ZOq55RaXPcJvd4AaABAg,rATtPCVsDtk,u deserved a grammyyyy :(,2025-02-05T22:53:45Z,3,0,UCPIaUXUWltvLgE1YEDrSeRA,@yxlamber,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgzW2HD3HvXrxQg30Mp4AaABAg,rATtPCVsDtk,Her voice 🥹❤️,2024-12-19T17:07:22Z,5,0,UCkEeIQ3QamjhqYrb6XdbjHw,@NayrobisIris,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
UgwTSAB2Sg1KadYSG_54AaABAg,rATtPCVsDtk,HER VOCALSSS,2025-01-19T15:54:28Z,1,0,UC0d-Ow-rasnHPKbO5f884ZQ,@Reby_MHA,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,2026-05-02 05:30:40
